candidate_id,skills,experience_years,job_role,shortlisted
C13092,"CSS, TypeScript, HTML",7.0,Frontend Developer,1
C13093,"Python, SQL",6.1,Data Scientist,0
C13094,"Swift, Firebase, React Native, Dart, Kotlin",7.3,Mobile Developer,1
C13095,"CI/CD, Linux, Terraform, Docker, AWS",2.4,DevOps Engineer,1
C13096,"Java, Spring, Docker",0.7,Backend Developer,0
C13097,"Python, Pandas",1.9,Data Scientist,0
C13098,"Firebase, Dart, Flutter",1.4,Mobile Developer,0
C13099,"CI/CD, Docker, AWS, Kubernetes, Terraform",7.4,DevOps Engineer,1
C13100,"Linux, AWS, Terraform, Docker, Kubernetes",9.5,DevOps Engineer,1
C13101,"SQL, Java",9.9,Backend Developer,0
C13102,"HTML, TypeScript",8.5,Frontend Developer,0
C13103,"Firebase, Dart, Swift, Kotlin, React Native",6.6,Mobile Developer,1
C13104,"Spring, Microservices",9.2,Backend Developer,0
C13105,"Spring, Microservices, SQL, Docker, REST",2.0,Backend Developer,0
C13106,"Spring, Microservices, Docker, Java, REST",3.9,Backend Developer,1
C13107,"TensorFlow, SQL, Machine Learning, Statistics, Python",6.8,Data Scientist,1
C13108,"Redux, TypeScript",1.3,Frontend Developer,0
C13109,"AWS, Terraform, Docker",9.1,DevOps Engineer,1
C13110,"Firebase, React Native",0.8,Mobile Developer,0
C13111,"Terraform, AWS, Linux",3.0,DevOps Engineer,1
C13112,"HTML, Redux, TypeScript, React, CSS",2.9,Frontend Developer,1
C13113,"CSS, Redux",5.9,Frontend Developer,0
C13114,"Statistics, Pandas, Python, TensorFlow",6.3,Data Scientist,1
C13115,"Dart, Swift",3.6,Mobile Developer,0
C13116,"CI/CD, Docker",8.9,DevOps Engineer,0
C13117,"Pandas, Statistics, TensorFlow, SQL, Python",1.7,Data Scientist,0
C13118,"Python, TensorFlow, Pandas, Machine Learning, SQL",9.0,Data Scientist,1
C13119,"Docker, REST, Microservices, SQL, Java",1.8,Backend Developer,0
C13120,"Docker, SQL, Spring",8.4,Backend Developer,1
C13121,"Terraform, Docker, CI/CD, Kubernetes",3.5,DevOps Engineer,1
C13122,"Docker, Spring, REST, Java, SQL",1.4,Backend Developer,0
C13123,"Statistics, Machine Learning",8.7,Data Scientist,0
C13124,"HTML, CSS, Redux",9.0,Frontend Developer,1
C13125,"Docker, CI/CD, Terraform",2.9,DevOps Engineer,1
C13126,"Terraform, Kubernetes, Linux, AWS",8.6,DevOps Engineer,1
C13127,"Machine Learning, Pandas, Statistics",7.4,Data Scientist,1
C13128,"Flutter, Kotlin, Firebase",2.3,Mobile Developer,1
C13129,"SQL, TensorFlow, Pandas, Python",2.5,Data Scientist,1
C13130,"Firebase, Dart, Flutter, Swift",1.0,Mobile Developer,0
C13131,"CSS, JavaScript, TypeScript, Redux",6.8,Frontend Developer,1
C13132,"Kotlin, Flutter",3.9,Mobile Developer,0
C13133,"CI/CD, Linux, AWS, Terraform, Kubernetes",8.8,DevOps Engineer,1
C13134,"Flutter, React Native, Kotlin, Swift",3.2,Mobile Developer,1
C13135,"Python, Statistics",8.6,Data Scientist,0
C13136,"Java, SQL",9.7,Backend Developer,0
C13137,"Redux, HTML, CSS, React",3.9,Frontend Developer,1
C13138,"TensorFlow, Statistics, SQL, Pandas",7.5,Data Scientist,1
C13139,"Kubernetes, Terraform, CI/CD, AWS",1.9,DevOps Engineer,0
C13140,"SQL, Statistics, Machine Learning",4.6,Data Scientist,1
C13141,"Microservices, Spring, Docker",0.7,Backend Developer,0
C13142,"Machine Learning, TensorFlow",2.8,Data Scientist,0
C13143,"Redux, HTML, React, JavaScript, CSS",7.3,Frontend Developer,1
C13144,"TensorFlow, Machine Learning",4.7,Data Scientist,0
C13145,"React Native, Firebase, Dart",4.6,Mobile Developer,1
C13146,"Redux, React",2.4,Frontend Developer,0
C13147,"AWS, Kubernetes, CI/CD, Linux",0.9,DevOps Engineer,0
C13148,"Flutter, React Native, Swift, Firebase, Dart",1.9,Mobile Developer,0
C13149,"TensorFlow, Machine Learning, Statistics, Python",4.3,Data Scientist,1
C13150,"Machine Learning, TensorFlow, Pandas",4.0,Data Scientist,1
C13151,"TypeScript, CSS, JavaScript, Redux",9.3,Frontend Developer,1
C13152,"Machine Learning, Pandas, Python",8.9,Data Scientist,1
C13153,"HTML, CSS, Redux, JavaScript",2.1,Frontend Developer,1
C13154,"Pandas, TensorFlow",6.6,Data Scientist,0
C13155,"Docker, Java, SQL, Spring",5.9,Backend Developer,1
C13156,"SQL, Docker, Spring",2.0,Backend Developer,0
C13157,"Firebase, Dart",5.0,Mobile Developer,0
C13158,"Statistics, SQL",7.9,Data Scientist,0
C13159,"Java, Docker, Spring, SQL",5.3,Backend Developer,1
C13160,"CSS, TypeScript",7.9,Frontend Developer,0
C13161,"CI/CD, AWS, Kubernetes, Linux, Terraform",5.0,DevOps Engineer,1
C13162,"React Native, Firebase, Swift, Flutter",3.5,Mobile Developer,1
C13163,"CI/CD, Docker, Terraform, Kubernetes",6.2,DevOps Engineer,1
C13164,"Statistics, SQL, Machine Learning",6.8,Data Scientist,1
C13165,"Kotlin, Firebase, Dart",1.3,Mobile Developer,0
C13166,"Statistics, Pandas, SQL",1.9,Data Scientist,0
C13167,"Microservices, Docker",3.6,Backend Developer,0
C13168,"Python, Machine Learning, TensorFlow",7.1,Data Scientist,1
C13169,"CSS, TypeScript",0.8,Frontend Developer,0
C13170,"React Native, Flutter, Swift, Dart",3.5,Mobile Developer,1
C13171,"Linux, CI/CD, AWS",3.8,DevOps Engineer,1
C13172,"CSS, TypeScript, Redux, HTML",7.4,Frontend Developer,1
C13173,"REST, Microservices, Spring",7.2,Backend Developer,1
C13174,"Java, SQL, Spring, Microservices",5.4,Backend Developer,1
C13175,"Kotlin, Firebase, Flutter",5.0,Mobile Developer,1
C13176,"Kotlin, Flutter, React Native, Dart, Swift",4.6,Mobile Developer,1
C13177,"React, CSS, JavaScript, Redux",4.8,Frontend Developer,1
C13178,"SQL, Spring, Microservices, Docker, REST",5.6,Backend Developer,1
C13179,"Pandas, TensorFlow, Statistics",7.7,Data Scientist,1
C13180,"Flutter, Swift, Kotlin",2.2,Mobile Developer,1
C13181,"Machine Learning, Pandas",9.6,Data Scientist,0
C13182,"Firebase, React Native",6.3,Mobile Developer,0
C13183,"JavaScript, HTML, TypeScript, Redux, CSS",8.1,Frontend Developer,1
C13184,"Swift, Dart",6.0,Mobile Developer,0
C13185,"AWS, CI/CD",6.9,DevOps Engineer,0
C13186,"TypeScript, CSS",3.9,Frontend Developer,0
C13187,"Firebase, Dart, Flutter, React Native",5.2,Mobile Developer,1
C13188,"Machine Learning, Statistics, Python, SQL",8.8,Data Scientist,1
C13189,"SQL, Microservices, Java, REST",9.1,Backend Developer,1
C13190,"Kubernetes, Docker, Linux, Terraform, AWS",2.0,DevOps Engineer,0
C13191,"Redux, React, JavaScript, HTML",2.1,Frontend Developer,1
C13192,"CSS, TypeScript, Redux, React",5.3,Frontend Developer,1
C13193,"TensorFlow, Python, Pandas, Machine Learning, SQL",2.7,Data Scientist,1
C13194,"CI/CD, Docker, AWS, Terraform",2.4,DevOps Engineer,1
C13195,"Docker, Kubernetes",2.5,DevOps Engineer,0
C13196,"Machine Learning, Python, TensorFlow, SQL, Statistics",7.7,Data Scientist,1
C13197,"TypeScript, CSS",2.9,Frontend Developer,0
C13198,"Python, Pandas",3.0,Data Scientist,0
C13199,"SQL, Spring, Docker, Microservices, REST",6.7,Backend Developer,1
C13200,"Spring, SQL, Docker, REST, Java",9.8,Backend Developer,1
C13201,"Docker, Kubernetes, CI/CD, Terraform",5.2,DevOps Engineer,1
C13202,"Statistics, Pandas",4.2,Data Scientist,0
C13203,"Dart, Firebase",5.4,Mobile Developer,0
C13204,"Dart, Firebase, Flutter, Kotlin, React Native",9.8,Mobile Developer,1
C13205,"Redux, TypeScript, CSS, JavaScript",9.2,Frontend Developer,1
C13206,"Python, SQL, Statistics",8.3,Data Scientist,1
C13207,"Docker, Kubernetes",5.8,DevOps Engineer,0
C13208,"Machine Learning, Statistics, Python, TensorFlow, Pandas",2.8,Data Scientist,1
C13209,"Kotlin, Dart, Swift, React Native",1.9,Mobile Developer,0
C13210,"Pandas, TensorFlow, Machine Learning, SQL, Python",1.4,Data Scientist,0
C13211,"Docker, Kubernetes, AWS, Linux, Terraform",0.9,DevOps Engineer,0
C13212,"Flutter, Firebase, Swift, Dart, React Native",1.9,Mobile Developer,0
C13213,"Flutter, Swift, Firebase, Kotlin, Dart",6.6,Mobile Developer,1
C13214,"TensorFlow, Machine Learning",9.7,Data Scientist,0
C13215,"Python, Pandas",2.0,Data Scientist,0
C13216,"Python, Statistics",3.9,Data Scientist,0
C13217,"React, CSS, Redux",8.6,Frontend Developer,1
C13218,"Flutter, React Native, Kotlin, Swift",0.7,Mobile Developer,0
C13219,"Machine Learning, TensorFlow",6.0,Data Scientist,0
C13220,"Docker, SQL",5.0,Backend Developer,0
C13221,"Java, Docker, SQL",1.6,Backend Developer,0
C13222,"Pandas, Python, TensorFlow",3.8,Data Scientist,1
C13223,"JavaScript, CSS",3.3,Frontend Developer,0
C13224,"TypeScript, Redux, JavaScript, HTML",7.8,Frontend Developer,1
C13225,"CI/CD, Linux, Kubernetes",2.6,DevOps Engineer,1
C13226,"AWS, Linux, CI/CD, Kubernetes",4.5,DevOps Engineer,1
C13227,"Redux, CSS, React",4.8,Frontend Developer,1
C13228,"SQL, Java, Microservices, Spring, Docker",1.4,Backend Developer,0
C13229,"CSS, TypeScript, Redux, React",5.5,Frontend Developer,1
C13230,"Java, Docker",5.7,Backend Developer,0
C13231,"React Native, Flutter, Dart",5.5,Mobile Developer,1
C13232,"HTML, React",2.6,Frontend Developer,0
C13233,"Pandas, SQL",9.2,Data Scientist,0
C13234,"TensorFlow, Pandas, Machine Learning, SQL",0.7,Data Scientist,0
C13235,"Machine Learning, SQL, TensorFlow, Python",4.2,Data Scientist,1
C13236,"Docker, AWS, Kubernetes, Terraform",6.0,DevOps Engineer,1
C13237,"SQL, Docker, Spring",5.7,Backend Developer,1
C13238,"Java, REST, Microservices",4.0,Backend Developer,1
C13239,"JavaScript, HTML, Redux, React",1.7,Frontend Developer,0
C13240,"SQL, Spring, REST, Java",2.8,Backend Developer,1
C13241,"Redux, JavaScript",1.9,Frontend Developer,0
C13242,"Linux, Kubernetes, CI/CD, Docker",8.0,DevOps Engineer,1
C13243,"Pandas, SQL, TensorFlow, Statistics, Machine Learning",1.9,Data Scientist,0
C13244,"Kotlin, Swift, Dart, React Native, Firebase",4.8,Mobile Developer,1
C13245,"TypeScript, Redux, JavaScript",9.6,Frontend Developer,1
C13246,"Microservices, SQL, Java, Docker",9.5,Backend Developer,1
C13247,"Swift, Flutter, Dart, Firebase",1.0,Mobile Developer,0
C13248,"Pandas, Machine Learning, Statistics, TensorFlow, SQL",3.4,Data Scientist,1
C13249,"Swift, Dart, Firebase, Flutter",8.2,Mobile Developer,1
C13250,"Redux, HTML, React, TypeScript, JavaScript",2.9,Frontend Developer,1
C13251,"REST, Java",1.2,Backend Developer,0
C13252,"Docker, SQL",4.2,Backend Developer,0
C13253,"Spring, REST",6.9,Backend Developer,0
C13254,"Firebase, React Native, Dart, Swift",7.0,Mobile Developer,1
C13255,"Python, Machine Learning, TensorFlow, Statistics",6.4,Data Scientist,1
C13256,"SQL, REST, Java, Microservices, Docker",4.9,Backend Developer,1
C13257,"CI/CD, AWS",0.5,DevOps Engineer,0
C13258,"Pandas, SQL, TensorFlow, Statistics, Python",7.8,Data Scientist,1
C13259,"CI/CD, Linux",7.8,DevOps Engineer,0
C13260,"Python, Pandas, Statistics, TensorFlow",5.7,Data Scientist,1
C13261,"Kotlin, Dart, React Native",7.3,Mobile Developer,1
C13262,"Microservices, Docker",7.7,Backend Developer,0
C13263,"Spring, Docker",6.6,Backend Developer,0
C13264,"Kotlin, React Native, Firebase, Dart, Flutter",8.2,Mobile Developer,1
C13265,"Flutter, Kotlin, Firebase, React Native, Swift",1.0,Mobile Developer,0
C13266,"REST, Spring, Microservices, Java",8.9,Backend Developer,1
C13267,"Java, Spring, Microservices",0.7,Backend Developer,0
C13268,"Docker, Terraform, AWS",3.3,DevOps Engineer,1
C13269,"Linux, AWS, CI/CD",9.3,DevOps Engineer,1
C13270,"TypeScript, React, HTML, CSS, Redux",7.4,Frontend Developer,1
C13271,"Firebase, Kotlin, Swift",7.6,Mobile Developer,1
C13272,"REST, SQL, Docker, Microservices",7.0,Backend Developer,1
C13273,"TypeScript, Redux, HTML, JavaScript, CSS",3.4,Frontend Developer,1
C13274,"Docker, Linux, CI/CD",4.8,DevOps Engineer,1
C13275,"Statistics, Pandas, Python, Machine Learning",10.0,Data Scientist,1
C13276,"Python, Pandas, Statistics, TensorFlow",7.8,Data Scientist,1
C13277,"Kotlin, Swift, Flutter, Dart",8.2,Mobile Developer,1
C13278,"Spring, Docker",2.7,Backend Developer,0
C13279,"Linux, Terraform",10.0,DevOps Engineer,0
C13280,"REST, Docker, SQL, Microservices",6.0,Backend Developer,1
C13281,"Spring, Microservices, REST, Docker, Java",2.7,Backend Developer,1
C13282,"HTML, CSS, JavaScript, React",0.7,Frontend Developer,0
C13283,"Kubernetes, CI/CD",2.7,DevOps Engineer,0
C13284,"Terraform, Linux, Kubernetes",6.9,DevOps Engineer,1
C13285,"JavaScript, TypeScript, Redux, CSS, HTML",9.8,Frontend Developer,1
C13286,"Pandas, TensorFlow, SQL, Machine Learning, Statistics",2.4,Data Scientist,1
C13287,"AWS, Terraform, Docker, CI/CD, Kubernetes",6.5,DevOps Engineer,1
C13288,"Redux, React",8.9,Frontend Developer,0
C13289,"Swift, Flutter",5.6,Mobile Developer,0
C13290,"SQL, Python, Machine Learning, TensorFlow",4.9,Data Scientist,1
C13291,"TensorFlow, Pandas, Python, SQL",1.3,Data Scientist,0
C13292,"TypeScript, Redux, CSS",1.0,Frontend Developer,0
C13293,"Terraform, Kubernetes, Linux, AWS",9.9,DevOps Engineer,1
C13294,"REST, Docker, Spring, Microservices",7.9,Backend Developer,1
C13295,"Kubernetes, CI/CD",3.0,DevOps Engineer,0
C13296,"CI/CD, Docker",6.4,DevOps Engineer,0
C13297,"Statistics, TensorFlow, Pandas, SQL, Machine Learning",8.0,Data Scientist,1
C13298,"Kubernetes, Terraform",4.9,DevOps Engineer,0
C13299,"Kubernetes, Docker, Linux, Terraform, CI/CD",8.2,DevOps Engineer,1
C13300,"Kotlin, Flutter, Firebase",9.1,Mobile Developer,1
C13301,"Swift, Firebase, Kotlin, Dart",9.0,Mobile Developer,1
C13302,"Linux, Docker, AWS, Terraform",9.4,DevOps Engineer,1
C13303,"CI/CD, Linux, Docker, AWS, Kubernetes",3.1,DevOps Engineer,1
C13304,"Linux, Docker, Kubernetes",3.0,DevOps Engineer,1
C13305,"CSS, HTML, React, Redux",3.6,Frontend Developer,1
C13306,"Java, SQL, Docker, Spring",2.0,Backend Developer,0
C13307,"HTML, React, JavaScript",1.0,Frontend Developer,0
C13308,"Python, SQL, Pandas, Machine Learning",7.6,Data Scientist,1
C13309,"Redux, TypeScript",9.2,Frontend Developer,0
C13310,"TypeScript, JavaScript, CSS, Redux, React",5.4,Frontend Developer,1
C13311,"Terraform, Linux, AWS",1.4,DevOps Engineer,0
C13312,"CI/CD, Linux, AWS, Terraform",7.2,DevOps Engineer,1
C13313,"Kotlin, Firebase, Dart",4.9,Mobile Developer,1
C13314,"REST, Microservices, SQL",3.2,Backend Developer,1
C13315,"CSS, React, TypeScript, HTML",7.9,Frontend Developer,1
C13316,"SQL, Java",2.7,Backend Developer,0
C13317,"Terraform, Docker, CI/CD, Kubernetes",8.6,DevOps Engineer,1
C13318,"Statistics, SQL",6.8,Data Scientist,0
C13319,"CSS, Redux, React",1.8,Frontend Developer,0
C13320,"SQL, REST",3.1,Backend Developer,0
C13321,"Swift, Firebase, Kotlin, Flutter",8.9,Mobile Developer,1
C13322,"CSS, React, Redux, JavaScript",7.1,Frontend Developer,1
C13323,"Kotlin, Firebase, Flutter, Swift, React Native",8.0,Mobile Developer,1
C13324,"JavaScript, React, TypeScript",5.4,Frontend Developer,1
C13325,"Machine Learning, Python, Pandas, Statistics",7.1,Data Scientist,1
C13326,"CSS, TypeScript, React, JavaScript, Redux",5.5,Frontend Developer,1
C13327,"SQL, TensorFlow, Statistics, Pandas",3.0,Data Scientist,1
C13328,"REST, SQL, Docker",5.0,Backend Developer,1
C13329,"TypeScript, Redux",0.6,Frontend Developer,0
C13330,"Flutter, Swift, Firebase, React Native, Dart",8.0,Mobile Developer,1
C13331,"Kubernetes, Terraform, AWS, Docker",9.1,DevOps Engineer,1
C13332,"CSS, HTML, JavaScript, React, Redux",6.3,Frontend Developer,1
C13333,"Statistics, SQL, TensorFlow, Pandas, Python",8.7,Data Scientist,1
C13334,"Machine Learning, SQL, TensorFlow",7.3,Data Scientist,1
C13335,"Firebase, React Native",8.1,Mobile Developer,0
C13336,"Firebase, Flutter",8.5,Mobile Developer,0
C13337,"TypeScript, JavaScript, React, CSS",5.8,Frontend Developer,1
C13338,"Docker, SQL, Spring, Microservices, Java",3.0,Backend Developer,1
C13339,"Kubernetes, Docker, CI/CD, AWS, Terraform",1.0,DevOps Engineer,0
C13340,"React Native, Swift, Firebase, Dart",9.7,Mobile Developer,1
C13341,"SQL, Spring, REST, Java, Microservices",7.9,Backend Developer,1
C13342,"Kubernetes, Linux, CI/CD, Terraform",4.0,DevOps Engineer,1
C13343,"Statistics, Machine Learning, Python",2.3,Data Scientist,1
C13344,"REST, Java",6.6,Backend Developer,0
C13345,"Python, TensorFlow, Machine Learning",6.4,Data Scientist,1
C13346,"Flutter, Kotlin",7.6,Mobile Developer,0
C13347,"Machine Learning, Pandas, Python, TensorFlow, SQL",4.4,Data Scientist,1
C13348,"Microservices, Spring, SQL",1.6,Backend Developer,0
C13349,"JavaScript, CSS, React, HTML",0.5,Frontend Developer,0
C13350,"Docker, Microservices",0.8,Backend Developer,0
C13351,"Spring, Microservices, REST",5.3,Backend Developer,1
C13352,"Python, Machine Learning, SQL",9.1,Data Scientist,1
C13353,"Kotlin, Flutter",6.2,Mobile Developer,0
C13354,"JavaScript, Redux, HTML, CSS, React",6.5,Frontend Developer,1
C13355,"TensorFlow, Statistics, Pandas, SQL, Machine Learning",3.5,Data Scientist,1
C13356,"CI/CD, AWS",7.3,DevOps Engineer,0
C13357,"Python, TensorFlow, Statistics, Machine Learning",3.6,Data Scientist,1
C13358,"Python, Machine Learning, TensorFlow, Pandas, SQL",3.4,Data Scientist,1
C13359,"React Native, Flutter, Firebase, Swift, Kotlin",8.1,Mobile Developer,1
C13360,"TypeScript, HTML",5.3,Frontend Developer,0
C13361,"Python, Statistics",4.0,Data Scientist,0
C13362,"Dart, React Native, Kotlin",7.5,Mobile Developer,1
C13363,"Statistics, TensorFlow, Machine Learning, Pandas, Python",7.9,Data Scientist,1
C13364,"Flutter, React Native",8.3,Mobile Developer,0
C13365,"TensorFlow, Machine Learning, Pandas, Statistics, Python",5.9,Data Scientist,1
C13366,"Redux, JavaScript, HTML, React",5.5,Frontend Developer,1
C13367,"Python, TensorFlow",1.5,Data Scientist,0
C13368,"Spring, Docker, REST, Java, Microservices",8.5,Backend Developer,1
C13369,"SQL, TensorFlow, Statistics, Pandas, Machine Learning",6.0,Data Scientist,1
C13370,"HTML, CSS, Redux",0.9,Frontend Developer,0
C13371,"HTML, React, CSS, Redux",3.4,Frontend Developer,1
C13372,"CI/CD, Terraform",6.0,DevOps Engineer,0
C13373,"Microservices, REST",7.0,Backend Developer,0
C13374,"Kubernetes, AWS, Linux, CI/CD",6.9,DevOps Engineer,1
C13375,"React, CSS, HTML, JavaScript",9.7,Frontend Developer,1
C13376,"Swift, Dart, Flutter",8.2,Mobile Developer,1
C13377,"Machine Learning, Python, Pandas",4.0,Data Scientist,1
C13378,"React, Redux, JavaScript",4.1,Frontend Developer,1
C13379,"JavaScript, CSS, React",8.6,Frontend Developer,1
C13380,"CSS, Redux, React, TypeScript, HTML",4.4,Frontend Developer,1
C13381,"SQL, Microservices, REST, Java",1.3,Backend Developer,0
C13382,"Docker, Java, Spring, SQL",1.9,Backend Developer,0
C13383,"Terraform, Linux",4.7,DevOps Engineer,0
C13384,"Statistics, Machine Learning, Pandas, Python, SQL",6.5,Data Scientist,1
C13385,"Dart, React Native, Firebase, Swift",9.7,Mobile Developer,1
C13386,"Pandas, Machine Learning, Python",3.5,Data Scientist,1
C13387,"JavaScript, Redux, TypeScript, CSS, React",7.1,Frontend Developer,1
C13388,"Statistics, Python, TensorFlow",3.2,Data Scientist,1
C13389,"TypeScript, Redux, CSS, HTML",2.0,Frontend Developer,0
C13390,"CSS, React, Redux",1.7,Frontend Developer,0
C13391,"JavaScript, CSS, HTML, TypeScript",5.5,Frontend Developer,1
C13392,"Terraform, CI/CD, Docker, Linux, Kubernetes",3.6,DevOps Engineer,1
C13393,"Statistics, Python, TensorFlow, SQL",6.3,Data Scientist,1
C13394,"Swift, React Native, Dart",2.3,Mobile Developer,1
C13395,"Python, TensorFlow, Machine Learning",5.6,Data Scientist,1
C13396,"Java, SQL",8.7,Backend Developer,0
C13397,"Dart, Swift",8.6,Mobile Developer,0
C13398,"Python, SQL",9.2,Data Scientist,0
C13399,"HTML, CSS, TypeScript, Redux",5.6,Frontend Developer,1
C13400,"Dart, Kotlin, Flutter, Swift",5.7,Mobile Developer,1
C13401,"Redux, JavaScript, TypeScript",5.7,Frontend Developer,1
C13402,"React Native, Firebase",7.6,Mobile Developer,0
C13403,"Spring, REST, Docker",2.8,Backend Developer,1
C13404,"JavaScript, Redux",2.6,Frontend Developer,0
C13405,"Kotlin, Swift, Dart, React Native, Firebase",9.4,Mobile Developer,1
C13406,"Spring, Microservices, REST",0.9,Backend Developer,0
C13407,"Java, REST, SQL, Microservices, Spring",5.8,Backend Developer,1
C13408,"Spring, Docker, SQL, Microservices",1.7,Backend Developer,0
C13409,"Flutter, Dart, Swift, Firebase, React Native",8.5,Mobile Developer,1
C13410,"Machine Learning, Statistics, Pandas, Python, SQL",3.0,Data Scientist,1
C13411,"Redux, CSS, TypeScript, HTML, JavaScript",7.1,Frontend Developer,1
C13412,"AWS, Linux, Kubernetes, Terraform",8.7,DevOps Engineer,1
C13413,"Flutter, Kotlin",7.8,Mobile Developer,0
C13414,"Pandas, Machine Learning, Python",3.7,Data Scientist,1
C13415,"Swift, Flutter, Dart",5.3,Mobile Developer,1
C13416,"TypeScript, Redux, CSS",8.8,Frontend Developer,1
C13417,"Linux, Docker, CI/CD, Kubernetes, Terraform",7.0,DevOps Engineer,1
C13418,"Spring, Docker, REST",6.9,Backend Developer,1
C13419,"TypeScript, Redux",9.2,Frontend Developer,0
